temperature_avg,temperature_min,temperature_max,rainfall,soil_moisture,soil_ph,nitrogen,phosphorus,potassium,organic_fertilizer,crop_rotation,cover_crops,yield_kg_per_ha
26.20981135783017,15.059289612579638,31.671526658255573,93.65034948055548,30.353405477954585,6.79919900381021,107.87965708095606,13.16322095615876,121.75118142499515,0,1,0,8865.17681853512
15.43359877671101,9.811974412890146,20.55379257449328,28.434591216003653,26.652796905501937,6.175344812314806,114.76546480148924,19.095274692103498,218.73898760964022,1,1,0,8013.071632307052
16.375410837434835,5.903483231104335,25.034360521298332,30.34305338580589,20.50849476887113,6.360142355339813,150.04591273123202,15.572903085504223,211.91274166861737,1,0,0,7863.5790075223495
22.188562353795135,14.792740786869839,28.80091007624953,48.11970084060919,37.47787181052082,7.430628686990264,106.01367653418208,20.429914472226628,202.29039842657983,1,1,1,9384.1638175851
19.93584439832788,14.238680405556778,26.40681471570666,57.91180082232146,51.01298331777588,6.026862184134985,117.35245611806138,13.291766521758019,203.43984391698447,0,0,1,8132.00279697314
26.571236662976368,20.53900833108501,29.56351193416286,1.9040464486719355,33.01515541484939,5.617775913884721,209.37164891404166,10.000523538759499,149.41094121385828,0,1,0,8322.6248549638
20.459879622393945,14.100574238782585,28.7307156828124,23.827988324272482,26.181033784568655,6.645503431231907,116.6612127718408,25.968013078050355,183.59673979027528,1,1,0,9261.222163404074
17.938481493323543,10.09014960051971,22.4599647036166,43.59951423611904,36.868597022320685,6.6568201837039105,172.98719580898216,6.595524586267546,248.4475326126085,0,1,0,8421.314245177868
32.32824384460777,24.282572868536768,39.448109105140425,57.81754323688625,40.89118178772656,6.83301728669493,135.05962972166498,12.500802012991679,263.2577750218318,1,0,0,7379.784648484207
23.871118497567323,18.018518505444483,31.425872373483706,17.678406382761526,33.43636862563428,6.836312880435976,103.3887302077245,16.39874000349992,178.954953071253,1,1,1,9189.56743997467
25.33764102343962,18.386350207961584,35.058958215116924,35.34772568438042,49.03535331954177,7.385352825366899,98.37798038473707,19.930419457388556,121.97902347615432,1,0,0,7613.225917759031
17.87625906893272,6.591718351708991,22.258618270694495,25.4585568166159,26.87638105712478,5.640931254811982,119.78182215000881,18.232246842711305,161.06630743514768,0,1,1,8197.221417411178
22.278086377374088,11.823000037172665,23.239062065732437,49.33024614690073,32.13030363487637,5.898598402677333,86.20580625760327,26.556295024714395,292.6348547426441,1,1,0,9211.775061843575
25.55461294854933,17.681965609201267,32.92231203805672,91.38788611315782,37.95987904842962,6.831101666973094,94.08402100812899,14.412007736709342,164.0427755006387,0,1,1,8808.417410638787
19.245032112888488,12.169025156552088,29.846054475910194,31.729050478958843,38.92963752617827,5.94718724914278,107.30818196922661,10.635083693247367,195.13981648701102,1,0,1,8508.670308609007
26.87849009172836,19.638427438291835,36.35638279760723,11.224170236551146,35.47228092298161,5.771706013370318,128.80030625781689,13.901519878917753,270.79561810099125,0,0,0,7268.385848578291
21.996806550405974,13.76977060494514,29.416125380955226,22.707683124180086,22.215800776428516,7.4329222761426355,174.7799163522314,13.400117353244879,173.65519973314454,0,0,0,6675.474492978329
23.541531251033618,18.587116381430427,29.558258879769525,126.49031679514455,58.3801140420633,5.690028934167857,105.45136719605212,14.658524263549303,191.72323051761617,1,1,0,8562.615358520312
21.991466938853016,15.506220013699707,30.605712132127636,19.68054573619757,32.640300849539,6.3243639814446775,133.8455413913434,10.087559385503601,239.72491453781552,0,1,0,9215.266396592408
34.26139092254469,30.59855907029987,39.314298523135754,13.66445990332803,36.102675185846564,6.470316274384298,71.16306460253844,18.920280191251784,285.59034337647523,0,1,0,8554.25880406442
24.93251387631033,17.13406763109977,32.88522941502277,30.156389111848902,41.167610931729804,7.154568320981639,151.8086592266195,16.854151046681046,167.72240676525107,1,0,0,8035.248659268016
19.711445355220498,11.417053475815015,27.722385673553752,38.72471050496331,28.634946373504704,5.565598470858765,68.34952275219132,8.680595854629445,269.60476220605915,0,1,1,8211.472628281157
29.112724560515943,23.07909748511469,38.2331443755137,26.811109305698043,35.56926420870776,6.707737575753124,143.95159416304304,19.84012537935292,185.92356450678392,1,1,0,9779.478493195049
18.895781750144888,8.747808223564823,31.415101827967042,9.409503612969962,28.228097623467058,6.054811470869961,117.5722514015459,10.942592315077476,155.7035647267531,0,1,1,8100.888611541794
26.044317975023777,21.495849301028457,33.829149909381314,52.931749163720696,39.15550741474231,6.813805606296225,116.38041171780631,9.085922488478555,212.47782151537785,1,1,1,9471.20812409245
15.201649380601122,11.130399141020762,21.183722129186123,49.36809918701329,32.23977351444431,6.046596136986571,110.99205846243507,15.436643519608245,142.12159711157017,1,1,1,8678.516732057707
18.359069755507846,10.910166118387902,25.30792113112386,68.261484077112,37.68718527304669,7.286153128092889,80.96242126823707,6.210782753003448,223.60057157314407,0,0,0,7047.9668121635195
25.984306179345616,16.890109574121308,29.44615436956738,48.54388220074106,24.534626535143985,6.049514990786872,82.55188470393591,17.94751524938624,357.4824005567271,0,1,0,8503.076023244423
28.692332899977053,18.324477517061318,34.30290663779894,119.64265157431926,26.710835659937942,5.269010147055042,145.09560468116945,0.8057983460840319,255.28004076268468,0,0,0,6183.553297656441
25.85684140594985,19.77460993168773,32.038276529723646,72.02597495239144,21.34859323143198,6.10557537512935,120.35810340544164,9.853186550056812,194.75501811049386,0,0,0,7374.572828322802
24.421758588058797,15.264396921196205,30.37358179218961,62.186053501963315,27.894699206737922,6.369349944715553,110.77329794456213,22.875686605439558,252.61009538372167,0,1,0,9066.33924530008
23.494481522053555,16.57149846105497,30.799191266121,93.66529754143743,9.264757563018602,7.041176936581154,133.30193851908172,11.56670395413341,153.42391356913674,1,1,1,8992.843899637384
17.607390048162863,10.952644648044501,22.962550183398463,46.36291936047501,31.928997943121733,5.87079258471754,123.03930849663756,12.442073973968508,161.8162681998915,0,1,0,8711.855026203082
21.400778958026457,12.633459083053113,30.6428402926754,35.951739107303354,29.657597280370737,5.8806769364429625,96.2120535018036,21.36832527065219,196.1417612394368,0,0,0,7144.968929036501
22.696806145201062,14.392160388374222,29.697220275037456,52.49403537096708,36.50910963625069,6.980288951854492,193.82988677527743,11.035681974638408,204.38905999249187,1,1,1,10212.600827584765
30.285611131094576,26.438395445063076,37.26701048881735,5.091335032369336,35.446077244342895,5.812387441018897,142.22269135509322,18.81719090694738,135.33485903951163,0,1,0,8237.935141994863
26.71809144784231,16.765010748390516,33.062302014816474,46.47488312507718,47.5707976848107,6.410508279304155,123.81205720078667,20.870940825296607,184.67612539447845,0,1,0,9044.509786727245
16.18479922318633,6.424616514891429,23.49518059090429,38.691774032165384,60.94310184774111,6.420674408265494,104.5916609335818,17.392651570749518,192.77056415069728,0,1,1,8993.496425942012
26.620419846973974,20.871545249993034,35.27061637630924,56.72978078434794,46.37539013150635,6.608789768171481,148.58279067582572,7.7755133851787015,277.09861739193167,0,1,0,9286.561064299807
23.074588597918417,15.2829815310436,28.34032816649662,85.14223226741075,30.46892410624912,6.1250758948087,96.37296390821713,11.980070703920617,135.33272418325845,1,1,0,9218.259879607447
21.615389998470206,13.627329625904729,27.299157020319694,63.480696872462694,30.0660925029011,6.036502806662718,93.84675777092211,28.568098887644986,130.69757297072135,1,0,0,8482.913465171952
28.05838144420434,20.537033912556524,34.45092938665101,22.762604789654624,43.68663042355715,6.667447220876146,170.79976907221146,12.547381737342134,208.78544713022833,0,0,1,8122.509929993417
30.154997612479754,24.255607920170593,34.463255765533326,75.82855799095628,18.166553054271677,6.052002073415107,120.92025528212127,29.93164687788214,257.5438301363696,0,1,0,8923.975464069485
29.656400595580994,23.999647331457098,35.017884876138,120.79545856801973,31.84797073836521,5.8200154049404125,97.09952439854663,23.544820260149464,227.5796507020258,0,1,0,7805.436239962978
20.803912383886807,13.855020525869698,26.85147063679749,86.65232788488971,32.61847064956142,7.113899993925843,120.17057094119032,17.595347696861104,215.1338446711487,0,0,0,7406.950311090624
23.453938120743928,14.1084800822252,32.20271648216938,12.314905863614559,40.84131484818811,6.744047690689591,145.50559661545128,16.486171362487582,185.56959849992347,1,1,0,9280.916982266745
26.65631715701782,18.56911684782896,34.18143981502167,63.00524207625182,41.1386634614078,7.38375119788267,138.63763361865577,12.675883224364494,233.8052464647416,0,0,0,7377.10467894318
29.877725635611796,23.618954299784008,37.26490545834689,14.2934246980053,27.554394596069706,6.891983825608473,149.22786789259357,14.55543704548269,241.34446099083544,0,1,0,8620.208055070842
22.60412881077355,14.06073138947686,31.305924735109492,33.180181839584634,30.85627338294816,5.865928174184251,82.5133229178156,11.556379217378634,187.13445669076617,0,0,0,7767.0877176955155
24.071705116680914,22.768790357941064,30.79696153988212,55.52398297406247,39.45104254832707,6.548184620029998,148.47447485024534,14.681867980901986,152.5687744906785,1,1,0,9597.382225257175
19.46832512996986,10.170793729225652,27.24925482982764,50.3213398501967,27.01079344081235,5.992185872640877,114.6282367184656,8.189025543086736,152.89389523235954,1,1,0,8425.301712379254
19.018966879596647,15.498394437152847,25.812523373731654,85.50563989411958,47.06118434774283,5.674195201640858,122.67302300111629,7.92114493472088,243.93671390238325,1,0,0,7352.631538356911
29.062629111970992,22.787510994777257,36.593353810770246,121.18475694348075,41.09175233440241,6.276400303465008,156.28483480934338,21.505078313273547,122.78633394512224,1,1,0,8522.403167096787
31.781200142854114,27.020539932106402,37.61568282763095,59.61603953415128,36.71509548194843,6.990766437649561,141.08177019813868,6.938451320102917,283.85295876485566,0,1,0,8683.726764623638
24.63994939209833,20.229312343540144,26.762315075545473,31.14661070117827,38.9094059828092,6.637456355393754,130.53157442864037,19.430690767470658,177.19371532526984,0,1,0,8538.268627607196
30.01766448946012,20.69601091470308,36.74910616508751,5.430365062259273,30.331093830592003,5.804552934370615,60.48009950559137,5.5280890203704605,215.4765965152119,0,0,1,6903.795884324592
26.80818012523817,20.743582527861953,36.65367639743805,100.34059099304515,28.737085778123813,6.258829212393632,118.63494433859141,18.14818801512795,235.08550289885463,1,1,1,9009.063982651804
21.77440122697438,14.08139346351295,30.626832031457564,38.852493223702474,30.75277783861279,6.4285667073290105,96.45973837288498,13.962078274284801,165.81571424854576,1,0,0,8419.355456918438
26.80697802754207,19.90081918530044,35.73777299672441,40.4658042225085,39.99966692259849,5.655443773014578,141.3313591319209,21.60658101401702,177.00510786723774,0,1,0,8550.29559592052
32.690182832329846,24.736101177883604,42.16244427594228,43.014728063948446,37.010149807086535,6.856586182624306,149.72874561106985,13.340027705599619,206.59850009727876,1,1,0,9418.256540049217
24.820869804450243,17.667226022329732,31.99818498637312,57.662277726713626,30.7728554030729,6.385632486870624,110.9390693165171,4.952299724142666,157.31395903921964,1,0,0,8029.302526685292
32.82321827907003,28.389202727447174,40.21784969388123,58.8921630854562,42.49581743307655,5.804702569533971,99.98875572633939,14.059818570566659,146.61791183337124,1,1,0,8553.020002694484
11.901274479551278,2.908740840656998,17.665970688682577,33.611768642144504,33.26053577663846,5.776413203129466,166.689023865478,15.798302827739626,151.11088776601272,0,1,0,7252.129477410203
29.10951252187612,23.097025688198745,35.47736680982202,38.54954464080022,28.06689254410832,7.050331972460805,101.90557298958917,14.340111789841053,260.4573143045106,1,1,1,8828.52083893795
25.435235341190857,21.54839913851036,33.666777640733144,25.081872028523648,37.54341509298521,6.309593483927141,84.16387478891244,17.875539104948853,219.89624233576666,0,1,0,9509.448540185702
23.504963247670663,17.361193569602488,32.91273212200829,22.74679169637689,24.86970488377162,7.095176014478206,95.01986540943169,12.178059506471383,160.3416470561826,1,0,0,8065.874616769968
25.45880388267751,15.45728430140889,32.17991133131551,22.648885081952006,18.127762500642987,7.286077739951358,103.35001835657368,8.682984187271968,243.63797281170486,1,1,1,9045.403287110987
15.062155426995536,6.361711942768551,21.161776897292714,38.196042073205184,34.94895424434736,7.011224136427963,94.15910841151356,10.001755578428881,163.1122376583559,0,1,0,7459.004113967788
23.90164056081244,17.598944829628156,30.902696478525634,18.910368093688078,28.425862062891163,6.233284126691254,145.36174149834218,12.421163277352314,102.47938991712967,1,1,0,8868.811289875955
26.78556285755873,20.48407826619559,34.98797635541696,0.6465121281363044,32.4584564733015,5.25107644021636,54.06259663277967,12.37825691875823,234.84044955801764,1,1,1,7751.972095338173
32.38947022370758,26.03274032614235,36.5017605914405,30.70233163836339,25.332670818555503,6.656498152267414,93.52318765663412,27.030611790016355,282.3115475904953,0,1,1,8923.296854408287
22.40864890863176,11.25515294151008,24.816287002357285,13.130128160361899,47.0893213970257,7.545788184889274,118.57507663635411,21.275527082915417,227.90198357595082,0,0,1,7472.948177730082
20.95753198553406,13.193661081070953,26.856458286550893,45.298500992972095,28.38507256071862,6.482304960913088,126.3073866000688,18.433546021742828,105.63315242824578,0,0,0,7490.471452792014
22.491214782077318,14.631131487695178,27.049789930249,24.99722868079241,30.6800062182919,5.505092240600426,170.7550451257375,17.23006255364269,198.82222998896228,1,1,0,8532.862508327233
29.57701058851037,20.516443680446685,35.56073019321575,58.180946269216264,38.77883267583234,6.162560751784941,166.35713138291058,16.49886117801068,186.27110001235187,1,1,1,9405.521594501415
26.643755548298422,19.166177230245395,33.34819491066348,14.411119426312064,21.23385701677317,6.4081333626165975,71.97788532166373,16.525002726048644,218.91060813219462,0,0,0,7403.532107497426
22.351198981164806,15.869283272806213,28.44470216311878,6.844926702956709,20.494502267512956,5.951005716290101,62.758561782912615,15.816430265400662,157.63653615656028,0,1,1,8378.902390330484
27.56633716556678,20.959036863736735,37.47127223450827,38.6253052426339,38.80952835693413,5.218023016010056,120.74913787112997,15.200595412182894,183.32613749532305,0,1,0,8384.258006852582
25.4853877467402,18.628590265568327,33.13887727594484,29.63167461697125,30.550523695378306,6.451074614892438,99.80444290610735,4.540679527245663,128.99585084886442,0,0,0,7737.297023723642
29.843224952664446,22.91766942568413,37.444173671886105,11.974535688416546,25.985048931058444,6.107561876821187,84.23920974050444,13.154363634637532,211.08853912206928,0,1,1,8289.878162055407
21.489734530613237,13.034475443339277,29.734148818700042,72.06653872480827,41.0337317294732,7.386345830449958,120.48362692381963,13.79849597425876,130.8552040363731,0,1,0,8686.31585472839
23.361689267011158,16.25779749539656,28.084023031449618,16.968576091663742,26.88078340892007,6.550516743991398,126.92091955003303,11.255134513649773,221.87122428614674,0,0,0,7479.662080670592
23.039459234339212,14.574179079908053,32.11768280917975,21.794379902094878,32.25487700451075,6.734789448449196,94.83094681067467,12.219515318855988,162.4726405498476,0,0,0,7532.56006041727
17.682425259339407,10.843858419556572,24.530896686268488,81.73709476807359,26.038695320274872,6.440456928251971,101.27745764887518,16.503745085903976,42.92927293517269,1,1,0,8482.099048740298
26.48060138532288,19.3233310046907,34.821562619805306,60.62241883507099,38.03437186249824,6.546866651586926,97.1387541783705,18.8379503847498,239.68790715495666,1,1,0,9467.619020470553
26.305276360899448,23.301677729963664,31.161561894819137,15.232396870762718,48.32076192716774,5.673850355818928,107.65526276336159,16.496182309592204,224.70200096062,1,1,0,8677.15129063477
25.025567283212304,16.19291193380734,28.918049751180174,31.876376209102002,16.389600706678852,5.979916847389355,136.24332298169213,18.712221193234782,267.64710238853496,1,0,0,7590.386133777574
23.827064333124266,16.13408738132828,32.462843649174324,13.746906804544567,36.12657688750646,7.044307350659676,87.66282416545239,18.800540154073452,95.49407464150474,0,1,1,8860.143792895198
17.92314628974793,8.927126070028626,25.675965341942963,77.67837744952392,43.565884418863504,6.604730984865099,100.77945019507197,13.501472032360732,167.27252300818085,0,1,0,8547.524487262872
22.896773386173205,21.689284142560584,28.092670277458183,77.64201903236987,30.78522252694227,6.300746541058743,108.02153570743495,17.626537312510752,206.57964802809332,0,0,1,7848.166092910609
23.286427417366152,12.109678007804696,28.547101254816763,133.0060541392936,23.689576257041146,6.743085620732937,119.7974278453458,6.2681376018816,228.58529465181581,1,1,0,8635.689809362768
20.988613653891903,14.26779291020225,30.239483222721443,167.20867872430233,39.20963527127404,6.752930954920297,128.27953478737416,13.078373865706139,126.8558031130284,1,1,0,8035.766150726419
24.193571441669953,14.97720580819492,28.814747655935296,24.742387352703272,45.016535033771,7.495447316472104,181.26773521532374,12.490742052668502,221.57299788636078,1,1,0,8912.319864123356
27.020254284072692,22.100066138323754,37.30560019058462,69.16198892716857,43.90522177645469,6.581533171942789,137.16377152825171,22.656634011571164,171.41115456953062,1,1,1,10001.34582132042
34.43092950605265,26.20538169592751,39.62968803675691,5.650694749509647,38.659093379148274,5.96874621224485,137.877940411175,16.685436463668406,107.24606682566301,1,1,1,9228.746410509635
25.872889064159196,20.97972019050651,34.14967291537596,47.933485349073315,35.97913737608642,6.442151758542166,112.0016096016139,8.327729594235418,162.46595064741723,0,0,1,8590.438041155312
26.28775195361382,20.535289875005432,32.63051500211585,56.96143256797591,26.00987444615699,6.803782813560688,90.60402612907703,17.972919023877786,225.71885683069286,0,0,0,8143.264480938302
24.627770421169163,13.799707713435591,32.834145283333854,17.868906870112514,43.65244950343942,6.997829505714352,104.15357955450654,19.548916725505812,109.33509638168498,0,1,0,8505.617059192671
15.406143923504793,8.787508725031486,21.31791591927641,23.413555783112784,43.099568133525075,5.69248406393606,98.69002529355325,14.55168039230183,231.85259198043792,0,1,1,8264.642354882095
24.867430622753915,17.43256487639447,31.541844810609327,78.00643403445775,23.61941681344733,6.6268533597459065,131.766920266637,18.451279645614015,214.16890012008813,1,1,1,9655.219853538258
25.301151049705133,16.561015588327624,32.38298940049658,57.99249556618107,38.644797278464914,6.051372536250942,70.46155729128802,2.521463081087676,187.30704614274643,0,1,1,8627.298321242535
37.316210562426434,29.324846786481224,42.311835650863486,121.96352064348832,41.528238755197854,6.216684037690279,137.77601158761732,1.5033882528385014,118.24012450078754,0,1,0,7964.676659711376
24.038195176094387,16.737357365807235,32.519843866934636,112.69931764379947,43.82113772075507,6.922919812121696,116.48281231691925,9.10665381851239,122.25255882829254,0,0,1,7052.115917977717
26.507736711668063,18.77781470673561,32.48130957872489,7.808594344723296,34.25010380872779,6.87312426971595,142.00044698067114,15.745198503124987,180.07591774338226,0,1,0,8133.155051361259
24.826441151473784,13.019609980997235,31.369241320793748,26.92876767138032,26.42432425853856,6.16092376940122,98.2827543253718,22.660818848042734,143.7529989057508,0,1,0,8123.7450419913985
19.15660981190234,12.27184740596951,24.167911062685313,16.1328784319225,29.97883820135955,6.421078989479958,92.95890855473263,9.36786155558622,183.31206972546815,0,1,0,8407.072876706687
30.714114072575104,23.31191597914517,32.58944675498448,71.20811421123067,24.927501415440386,6.231959102439573,107.79993842884669,10.731612958560316,245.30910786741495,0,1,0,8580.573259175173
28.759665163433873,19.658356371418648,35.37760963823354,51.51203260694002,34.48939334885018,7.945851494978384,107.08052241738523,15.443031953623743,186.34893912920361,1,1,1,8385.591448347046
28.955159735215233,19.744107869299263,40.780390578441065,17.224197644554973,32.531146034313096,6.639179083222682,144.1904523322479,12.538406025104825,184.97775311344176,0,1,1,9452.002021562781
20.453062726026303,11.079002114905542,29.02227130182235,19.875389003549053,56.45036420768707,6.080259204363605,143.90414499171197,12.254046153515882,185.01736121675935,1,1,1,9755.072977563399
32.013971554680495,23.736511110622125,38.97545079521171,96.41037627452522,43.94677142438132,7.161083573110563,177.15069250606257,12.892625812843537,250.67009654825202,1,0,0,7372.08864520816
17.990744686038596,13.276754511499563,24.464963027622062,29.581749474994385,44.695480668890966,7.17873068284165,105.13523566446311,21.573942457595088,264.66849437428357,1,1,0,8781.154473418925
27.934285469001352,17.66742240439916,34.979217254625446,4.520394416136283,39.713524908277286,7.395835355261767,19.573482105372193,20.58067144369061,221.09668560867553,1,1,1,8373.82226999461
35.952278129049894,31.24496891508727,44.046516359400314,15.780368489290906,31.32682353331482,7.543996841255047,107.71732280907547,15.11734661146308,206.82957586991964,0,1,0,8088.153475324795
20.04731837434656,12.442047443868493,24.685692743728872,138.81211460479994,32.24610041181926,6.853857441433064,126.91973775625071,23.27240136959822,211.47813074279807,0,0,1,7183.77721240002
22.16851135198614,16.677063052024856,31.397154741323885,83.37299795628982,33.16130700183379,6.325074128110936,141.43592073156506,17.545141770339875,271.3975951126543,0,1,0,8700.499802155584
25.498256825438204,18.62653351862419,33.92901945632069,12.870368846214342,36.88233272701134,6.398691616197841,129.10812813851157,20.769470672692453,223.81263800436105,0,1,0,9396.492085824295
22.482621729419005,14.825096908812045,30.918993180834875,47.917007810126236,38.891698102234486,6.3539623491967285,105.11167400730903,10.697267137256857,276.12194548782725,1,1,0,9343.77614215749
17.246682844669337,9.60396841376879,25.12363432228879,79.86022996964242,35.00708627680522,6.2981223164104865,171.4249307224667,11.731614731259711,179.0457574006462,1,0,1,7798.410949455097
25.342814874030136,17.498973365559564,32.382048189418114,7.682696406975927,32.094015226568665,7.119968403644295,88.98792598313321,11.678088542520157,133.22154901492775,0,1,0,8293.876131212464
19.688481431369475,9.461058893252181,28.034203903303116,86.02901644893451,29.058843695120153,6.500360453467988,111.76065454314487,14.5663887542925,166.5470258017141,0,1,0,8933.122224959077
27.36796215317591,19.46089355014795,35.55159042065867,57.594368816169364,21.073512422167465,6.985710932408103,87.60270477417576,15.299566185456307,171.86015346239842,0,1,1,8986.720152905733
20.402878828830985,13.891192099412283,26.694797406948936,22.20082383826246,47.83379165046651,6.838258277390495,120.58730286270516,16.620886542984977,280.2263963868147,1,1,0,9235.25205694509
32.7496720250877,23.82149768851098,38.6024684792939,64.32640739586711,57.05529568265414,5.950672518438958,167.6701727631861,24.86552434040952,236.82068722680066,1,1,1,9276.716265929446
21.083733538318814,11.704792560469533,28.287446128842788,52.04952085771427,46.99336780928251,5.641411665068858,115.77222228303562,18.60639064624524,168.12717378411935,1,1,0,8692.835999718835
23.38969241897162,18.844908049245603,33.487732721962,54.69338157858352,22.409343740692538,5.881668516657467,115.95600443719563,12.426041502501716,240.42055884663486,1,0,0,7749.9507844383415
29.067586086848348,20.872785947148632,33.58937193554055,46.631315399527985,42.87016569640892,6.286646816134605,69.12113974868222,14.983628104720882,193.5209444454009,0,0,1,8064.668464945423
18.845678417830225,10.443332933208428,22.910627886325344,19.208773127708508,45.23776301620816,6.567164050133938,111.39023442627004,22.524710945576025,281.72758460384824,0,1,0,8972.010045804112
26.137299673020646,19.73242667974063,33.46682135549368,22.647876917727327,30.96562301378642,6.175849836327807,154.51461150100056,18.90939921302061,183.3149377655477,0,1,0,8569.405229621709
31.53571377141214,21.7843001447889,38.63748917512417,34.44447438670738,39.88927239639029,6.851532573370551,112.49291503028776,22.458910817120298,123.05553714607058,0,1,0,8965.039418325972
16.96258382719386,10.262695001258914,24.309267155934677,43.169104213305495,30.436969674773806,6.2361574027915205,110.46629358263067,12.586583681763251,190.66244667496585,1,1,0,8253.554309353318
25.92316929266152,18.672016385718436,33.41107568847852,67.0440482793601,50.2892899481374,6.628478719091972,153.17143727529879,11.44169230711847,183.3422833961352,0,0,0,7819.97184171772
26.299413971242117,19.645557619809857,32.853009461972505,140.9684567885284,38.65370922215314,6.558790840330944,110.59307661088306,11.514776493202888,132.83866760258405,1,0,0,6838.724866349369
28.90911435888655,21.87795626372362,38.88884123609071,49.59183717536343,25.828445086289516,7.367216545893693,158.7616089668137,12.990067544319324,229.29558786391536,0,1,1,8280.059179298165
18.81524644560959,14.007796619399992,22.613438488656556,66.20872503136972,41.69808098009338,6.012379537449863,81.46081213836766,9.683584951147532,271.23594151585235,0,1,1,8324.908362019589
18.397716934578618,14.277818699767206,23.740722885018126,77.07907973954596,45.58780673490247,7.604209545577352,140.3356192452309,16.4759653085421,143.87578381385669,0,1,0,8105.750751871768
27.60970782808449,17.420697701634545,34.4031983077864,69.54381451722773,36.981316511358756,6.202825073630198,169.3898762308637,16.561936217058225,248.63551964610872,0,0,0,7596.857891082717
26.48492336616593,21.178846062802585,30.198545743857593,18.538633884322213,39.794416917432684,5.829971554819595,150.2357069236474,21.69388985210531,169.66845863389312,1,0,0,8510.864903157451
26.252464251729382,21.235248950641996,32.90075544286524,102.50966243351871,34.302465707712024,6.391542504786731,63.98179345094176,6.1986874970999555,198.76407216883635,0,0,0,6976.569279611425
26.732241047484877,24.039021274692306,37.055181378940915,91.99533563611614,23.657195468537665,8.120069574318403,100.85090275707348,10.279362217687899,193.51138878007706,1,0,0,6462.998403215045
21.599876392107547,15.877799887486551,28.64164936869947,46.153100904985614,33.48266241579492,6.947602617509313,112.74145426026651,19.027902372653635,198.76445674655378,1,1,0,9665.898605865883
26.161268485805017,21.807448072620012,33.62267029724239,19.584180725524085,40.23039632963558,6.8014820517206305,150.29866490121242,15.917365593557836,223.65413359975287,0,0,0,7893.982676173533
26.465362366493405,16.181332046220668,30.945032836148243,42.64346366265027,33.71973132016762,6.89759343082076,80.05145651365693,15.224012281939698,148.7908679776133,1,0,0,7795.654201256425
21.42824290986816,12.408608731182891,27.195520093789206,8.857843363916135,43.00765426739591,6.115203267748846,89.43189988822056,21.319269199550604,264.6650054553114,0,1,0,8823.883847881501
34.328872555723784,28.705173246079234,40.57847979507591,111.46213469257869,31.07818438802416,6.6630221881829295,71.84545709460023,9.950228986619202,225.17713783583815,1,1,1,8442.971550725932
27.36916460455894,15.864292993870322,33.73373441104647,24.512980554261265,31.734091725491727,6.501251150158561,95.22599249736558,11.356353036729887,241.77913881698638,1,0,1,7906.397785803571
19.043482513986756,10.079951540003568,28.606770103994293,33.04449881512748,43.31119997993905,7.404533374322205,82.45180029083062,10.767440777781946,160.99670235374424,1,1,0,8710.370062280166
28.28276804316915,21.932430810186393,36.398150164619395,106.26540173913537,37.218525168030446,6.445656141706674,167.93717580589225,4.935459780533218,144.26130694813764,0,0,1,7479.717575703
